taxonID;name;vernacular;Observationer
6319401;Tulipa humilis;violtulpan;11
6330271;Tulipa praestans;anemontulpan;11
6010642;Dactylorhiza maculata × Gymnadenia conopsea;fläcknycklar × brudsporre;11
267003;Gladiolus callianthus;doftlilja;11
220256;Musa acuminata;ädelbanan;11
224797;Luzula arcuata × spicata;bågfryle × axfryle;11
224603;Carex canescens var. robustior;grov gråstarr;11
224628;Carex elata subsp. elata;vanlig bunkestarr;11
224530;Alopecurus aequalis × geniculatus;gulkavle × kärrkavle;11
6012035;Andropogon gerardi;kalkongräs;11
222266;Bromus berteroanus;;11
264397;Eleusine coracana;korakan;11
222678;Snowdenia polystachya;vimpelgräs;11
222712;Triticum spelta;speltvete;11
222716;Urochloa panicoides;leverhirs;11
266306;Ranunculus aequidens;;11
266375;Ranunculus defectus;;11
266530;Ranunculus quinquangularis;;11
222926;Thalictrum delavayi;violruta;11
6030457;Paeonia japonica;japansk pion;11
221271;Medicago truncatula;tornlusern;11
221284;Melilotus sulcatus;ribbsötväppling;11
224996;Rosa canina agg. × sherardii;stenros (aggregat) × luddros;11
264496;Rosa canina agg. × tomentella;stenros (aggregat) × flikros;11
221006;Cucurbita moschata;myskpumpa;11
225059;Populus tristis;sorgpoppel;11
225122;Salix elaeagnos subsp. angustifolia;lavendelvide;11
6051094;Salix euxina ’Bullata’;klotpil;11
264532;Salix aurita × cinerea × starkeana;bindvide × gråvide × ängsvide;11
225123;Salix glauca × herbacea;ripvide × dvärgvide;11
224470;Epilobium lamyi × roseum;grådunört × grendunört;11
6330795;Rhus aromatica;doftsumak;11
224423;Malva neglecta × pusilla;skär kattost × vit kattost;11
264645;Camelina sativa subsp. sativa;äkta oljedådra;11
223897;Armeria maritima subsp. intermedia;mellantrift;11
224020;Rumex maritimus × palustris;strandskräppa × sumpskräppa;11
223948;Dianthus deltoides × superbus;backnejlika × praktnejlika;11
220816;Mesembryanthemum nodiflorum;gul isört;11
221687;Linanthus androsaceus;barrgilia;11
6332711;Syringa tomentella;luddsyren;11
264698;Callitriche hermaphroditica subsp. macrocarpa;nordhöstlånke;11
235020;Maurandya barclaiana;maurandia;11
259694;Alonsoa warscewiczii;eldblomma;11
224233;Ajuga genevensis × reptans;kritsuga × revsuga;11
264721;Plectranthus scutellarioides;palettblad;11
220072;Chamaemelum nobile;romersk kamomill;11
235043;Chrysanthemum zawadzkii;höstkrage;11
223677;Cirsium acaule × heterophyllum;jordtistel × brudborste;11
221911;Coleostephus myconis;stor dvärgkrage;11
221203;Helenium amarum;sommarsolbrud;11
266659;Hieracium spiculatiforme;;11
231515;Hieracium angustidens;navarnäsfibbla;11
251307;Hieracium hangvarense;gotländsk tallfibbla;11
266283;Hieracium luculentorum;edstafibbla;11
231874;Hieracium pachycalamum;grovstjälkig fibbla;11
231477;Hieracium abiegni;granlundsfibbla;11
231493;Hieracium ageneium;;11
231571;Hieracium caloxanthum;;11
251278;Hieracium cirrobractum;plymfibbla;11
231614;Hieracium corynodes;;11
231670;Hieracium eurylobum;;11
231754;Hieracium laxilimbatum;;11
231782;Hieracium maeandrinum;meanderfibbla;11
267089;Hieracium marginelliceps;;11
231817;Hieracium mutabundum;slingerfibbla;11
231881;Hieracium parmiferum;sköldfibbla;11
231967;Hieracium pusilliceps;;11
232005;Hieracium siltense;siltefibbla;11
232089;Hieracium tunense;tunafibbla;11
232108;Hieracium variiglandulum;;11
266721;Hieracium psilocaulon;;11
231044;Hieracium cacuminiustum;;11
231062;Hieracium devestitum;;11
231108;Hieracium neolygodes;;11
231127;Hieracium praeacutum;;11
6021640;Hieracium hemimaculatum;franskartfibbla;11
231338;Hieracium mesopoliotrichum;;11
231453;Hieracium tjaelderense;tjälderfibbla;11
223727;Lactuca quercina var. quercina;äkta karlsösallat;11
223733;Pilosella aurantiaca subsp. aurantiaca × lactucella;rödfibbla × revfibbla;11
221632;Rudbeckia amplexicaulis;draköga;11
230780;Taraxacum haraldii;Haralds maskros;11
219643;Bupleurum odontites;spetsharört;11
266060;Hacquetia epipactis;gullflocka;11
247191;Acanthocephalus anguillae;;11
227058;Malmgrenia mcintoshi;kornfjällmask;11
227004;Neanthes fucata;eremitkräftsmask;11
226724;Eulalia bilineata;bandpaddelfoting;11
6007419;Fridericia benti;;11
225517;Fridericia bisetosa;;11
225522;Fridericia connata;;11
225564;Globulidrilus riparius;;11
225559;Marionina communis;;11
225648;Nais pseudobtusa;;11
235166;Semidalis aleyrodiformis;;11
258575;Hydroptila lotensis;;11
206403;Anabolia laevis;;11
6007933;Chamobates voigtsi;;11
6049841;Minunthozetes semirufus;;11
6007920;Microppia minus;;11
6007096;Camisia invenusta;;11
6007042;Neoliochthonius piluliferus;;11
6007069;Sellnickochthonius suecicus;;11
6007020;Hypochthoniella minutissima;;11
6007076;Phthiracarus globosus;;11
6040160;Leptus trimaculatus;;11
6005053;Eriophyes marginemtorquens;;11
6004726;Aculus craspedobius;;11
6007772;Macrocheles glaber;;11
102582;Porrhoclubiona genevensis;hällsäckspindel;11
6011938;Brigittea civica;väggkardarspindel;11
218742;Lasiargus hirsutus;pälsdvärgspindel;11
218849;Semljicola latus;risspelspindel;11
218827;Porrhomma campbelli;grytvättespindel;11
219075;Agroeca lusatica;alvarmånspindel;11
219173;Thanatus arcticus;fjällsnabblöpare;11
233568;Nymphon brevirostre;;11
6325957;Aphelenchoides heidelbergi;;11
6326015;Tylolaimophorus typicus;;11
241969;Lineus ruber;röd ålgräsmask;11
6006435;Hydatigera taeniaeformis;;11
228141;Arthonia stereocaulina;;11
228142;Arthonia subfuscicola;;11
6011254;Phacographa protoparmeliae;;11
229598;Didymocyrtis epiphyscia;;11
228800;Endococcus stigma;;11
228543;Cercidospora stereocaulorum;;11
229328;Merismatium nigritellum;;11
250014;Placopyrenium canellum;parasitplättlav;11
230327;Verrucaria memnonia;;11
6000832;Verrucaria prominula;;11
232986;Sclerococcum boreale;;11
228630;Cladonia humilis;sandbägarlav;11
229028;Lecanora latro;;11
230452;Lecanora rupicola subsp. rupicola var. rupicola;;11
6000327;Lecanora subsaligna;;11
1814;Micarea cinerea;grå dynlav;11
6321932;Micarea melanobola;;11
229993;Schadonia fecunda;flersporig kornlav;11
230192;Thalloidima alutaceum;rosettknagglav;11
230197;Thalloidima opuntioides;jämtknagglav;11
230463;Lepraria diffusa var. diffusa;;11
229881;Rhizocarpon infernulum;;11
229903;Rhizocarpon simillimum;;11
228879;Gyalidea polyspora;mångsporig gyalidea;11
228866;Gyalecta erythrozona;brunröd kraterlav;11
229775;Pseudosagedia globulans;rund skuggporina;11
228027;Absconditella trivialis;jordkryptolav;11
229416;Nanostictis peltigerae;;11
228193;Oxneriaria haeyrenii;;11
229918;Rhymbocarpus neglectus;;11
6000233;Candelariella arctica;;11
6011274;Candelariella granuliformis;;11
229198;Lempholemma chalazanum;;11
6011247;Tremella wirthii;;11
217581;Homalothecium lutescens var. fallax;;11
217631;Schistidium elegantulum subsp. elegantulum;;11
2457;Schistidium frisvollianum;vårtblommossa;11
217623;Pterygoneurum ovatum var. incanum;;11
542;Didymodon asperifolius;fjällansmossa;11
217511;Scapania irrigua subsp. irrigua;;11
103525;Acupalpus brunnipes;mörk dammlöpare;11
102262;Harpalus luteicornis;kustfrölöpare;11
103378;Bembidion tenellum;småstrandlöpare;11
102156;Agabus setulosus;;11
103660;Ilybius vittiger;;11
211323;Trogoderma glabrum;;11
105331;Dorcatoma janssoni;;11
105023;Ptilodactyla exotica;;11
212857;Crepidodera aurea;;11
105962;Bruchus pisorum;ärtsmyg;11
105673;Adalia bipunctata bipunctata;;11
105487;Cryptolestes pusillus;;11
102216;Corticaria fennica;finsk mögelbagge;11
251905;Silvanus recticollis;;11
101115;Hypera melancholica;hedkokongvivel;11
213692;Xylocleptes bispinus;klematisborre;11
102206;Carphoborus teplouchovi;teplouchovs bastborre;11
106585;Xylosandrus germanus;apelvedborre;11
105133;Malthodes dispar;;11
101378;Negastrius sabulicola;broksandknäppare;11
102274;Hydrochus megaphallus;;11
101215;Limnebius papposus;;11
101678;Ptilium caesum;;11
103850;Ptilium horioni;;11
209216;Microptilium palustre;;11
104825;Boreophilia latifemorata;;11
104747;Liogluta longiuscula;;11
104941;Gyrophaena rousi;;11
104676;Calodera lapponica;;11
101307;Meotica moczarskii;;11
101963;Veraphis engelmarki;nordlig glattbagge;11
100176;Acylophorus glaberrimus;;11
233699;Pamphilius gyllenhali;;11
261414;Gilpinia hercyniae;;11
261564;Claremontia waldheimii;;11
261603;Hinatara recta;;11
261693;Euura amentorum;;11
261851;Euura punctifrons;;11
261866;Euura scutellata;;11
261818;Euura spiraeae;;11
6006739;Euura tibialis;;11
261740;Hoplocampa testudinea;;11
261936;Pristiphora geniculata;;11
261941;Pristiphora punctifrons;;11
262051;Tenthredo omissa;;11
6053183;Ampulex fasciata;;11
6330896;Chrysis leptomandibularis;;11
6032691;Plagiolepis pygmea;;11
200957;Monomorium pharaonis;faraomyra;11
6006730;Dendrocerus floridanus;;11
207227;Sympiesis gregori;;11
206868;Aprostocetus strobilanae;;11
206901;Baryscapus daira;;11
207547;Epicopterus choreiformis;;11
207698;Macroglenes penetrans;;11
207453;Asaphes hirsutus;;11
251283;Lamprotatus novickyi;;11
207810;Psilocera crassispina;;11
207891;Rakosina deplanata;;11
207903;Roptrocerus mirus;;11
208088;Trigonoderus princeps;;11
207943;Spalangia fuscipes;;11
208161;Torymus cingulatus;;11
208172;Torymus flavipes;;11
208199;Torymus notatus;;11
252489;Alloxysta xanthopa;;11
251709;Idiotypa nigriceps;;11
251354;Acanopsilus heterocerus;;11
251549;Opazon apertum;;11
248814;Ephedrus persicae;;11
253085;Chelonus latrunculus;;11
6005374;Chelonus pusillus;;11
253167;Meteorus hirsutipes;;11
253588;Helcon angustator;;11
253950;Cryptopimpla calceolata;;11
253967;Lissonota carbonaria;;11
253974;Lissonota oculatoria;;11
6006923;Lissonota picticoxis;;11
253963;Lissonota tricoloria;;11
254046;Apophua genalis;;11
254084;Glypta vulnerator;;11
254206;Dusona angustata;;11
254353;Hyposoter neglectus;;11
254283;Leptocampoplex punctulatus;;11
254319;Olesicampe fulcrans;;11
254536;Cubocephalus associator;;11
254546;Cubocephalus sternocerus;;11
6009017;Hoplocryptus bellosus;;11
254478;Ischnus migrator;;11
254988;Euryproctus nemoralis;;11
255001;Hadrodactylus genalis;;11
255067;Alexeter fallax;;11
255138;Campodorus ignavus;;11
255162;Campodorus patagiatus;;11
255292;Saotis nigriventris;;11
6005311;Diplazon parvus;;11
260743;Barichneumon plagiarius;;11
260824;Ichneumon alius;;11
260848;Ichneumon emancipatus;;11
260926;Melanichneumon designatorius;;11
260501;Diadromus collaris;;11
260560;Heterischnus nigricollis;;11
6051554;Mesochorus atriventris;;11
255672;Spudaeus scaber;;11
6045585;Ophion norei;;11
255771;Orthocentrus sannio;;11
255772;Orthocentrus spurius;;11
255862;Symplecis bicingulata;;11
254743;Gelis micrurus;;11
254796;Medophron afflictor;;11
254889;Rhembobius quadrispinus;;11
254939;Xiphulcus floricolator;;11
255871;Acropimpla pictipes;;11
255997;Zatypota discolor;;11
256007;Poemenia brachyura;;11
256207;Ctenochira arcuata;;11
256117;Eridolius bimaculatus;;11
252016;Iphitrachelus gracilis;;11
6003826;Leptacis breisteini;;11
252027;Leptacis laevipetiolata;;11
252028;Leptacis laodice;;11
252141;Synopeas lugubre;;11
252152;Trichacis tristis;;11
252215;Trimorus nitidulus;;11
242268;Cetema neglectum;;11
242340;Elachiptera scrobiculata;;11
242437;Aspistyla plumiger;;11
240943;Chamaepsila buccata;;11
6007987;Chamaepsila pallida;;11
6028404;Heleodromia boreoalpina;;11
239970;Dolichopus apicalis;;11
240028;Dolichopus nigripes;;11
240066;Gymnopternus blankaartensis;;11
240102;Hydrophorus pectinatus;;11
240108;Hydrophorus viridis;;11
250211;Rhaphium albomaculatum;;11
239933;Campsicnemus alpinus;;11
240243;Teuchophorus monacanthus;;11
6003487;Rhamphomyia tibialis;;11
6005207;Chelifera subangusta;;11
6005208;Hemerodromia baetica;;11
239511;Allanthalia pallida;;11
6007389;Iteaphila furcata;;11
240442;Chymomyza distincta;;11
242557;Hydrellia tibialis;;11
241232;Acrometopia wahlbergi;;11
242749;Chiastocheta inermella;;11
242760;Chirosia grossicauda;;11
242764;Chirosia nigripes;;11
242989;Pegomya rufina;;11
243054;Zaphne verticina;;11
243094;Azelia aterrima;;11
243261;Hydrotaea albipuncta;;11
243270;Hydrotaea diabolus;;11
264582;Coenosia emiliae;;11
243148;Coenosia humilis;;11
243303;Limnophora uniseta;;11
243482;Pseudocoenosia abnormis;;11
243542;Spilogona litorea;;11
243546;Spilogona marginifera;;11
243182;Haematobia irritans;;11
243238;Helina maculipennis;;11
243450;Phaonia nymphaearum;;11
243453;Phaonia pallidisquama;;11
243662;Allomyella albipennis;;11
243706;Gimnomera tarsea;;11
6035076;Nanna cryophila;;11
244014;Bellardia bayeri;mouchesmaragdfluga;11
200370;Ramonda prunicia;;11
200266;Phytomyptera bohemica;;11
200257;Macquartia grisea;;11
200317;Aphantorhaphopsis verralli;;11
200211;Peleteria ferina;;11
241309;Agromyza pseudoreptans;;11
241334;Aulagromyza populicola;;11
241553;Phytomyza calthophila;;11
240551;Chaetopleurophora bohemanni;;11
240605;Megaselia barbulata;;11
240662;Megaselia erecta;;11
240666;Megaselia fenestralis;;11
240688;Megaselia gargarans;;11
240689;Megaselia gartensis;;11
240695;Megaselia groenlandica;;11
240804;Megaselia raruvesiculae;;11
240817;Megaselia scalaris;;11
240818;Megaselia schutti;;11
240894;Phora hyperborea;;11
240907;Spiniphora excisa;;11
240284;Paraplatypeza bicincta;;11
241754;Pelidnoptera fuscipennis;;11
241948;Gymnochiromyia inermis;;11
241878;Eccoptomera longiseta;;11
241885;Gymnomus caesius;;11
242079;Minilimosina v-atrum;;11
102083;Oxycera pardalina;källvapenfluga;11
102544;Orthonevra elegans;elegant glansblomfluga;11
200717;Pipizella virens;kort rotlusblomfluga;11
200472;Cheilosia alpina;kvanneblomfluga;11
200753;Platycheirus subordinatus;tundrafotblomfluga;11
200757;Platycheirus varipes;fjällfotblomfluga;11
200640;Melangyna coei;fjällflickblomfluga;11
240401;Tomosvaryella minuscula;;11
102076;Hybomitra expollicata;saltfäbroms;11
241055;Prochyliza nigrimana;;11
241131;Rhagoletis batava;;11
250144;Mycetobia obscura;;11
251744;Ceratopogon lacteipennis;;11
235433;Synendotendipes dispar;;11
235813;Limnophyes pentaplastus;;11
250371;Simulium noelleri;;11
6006693;Peripsychoda auriculata;;11
102075;Hyperoscelis eximia;reliktmygga;11
6049855;Bremia podophyllae;;11
6049868;Contarinia pruniflorum;;11
6003976;Dasineura galiicola;;11
6049872;Dasineura polygalae;;11
6004268;Dasineura pteridis;;11
6003948;Mikomya coryli;;11
244278;Aprionus laevis;;11
244319;Aprionus styloideus;;11
253609;Tropaprionus kivachensis;;11
244341;Heterogenella hybrida;;11
6033307;Neurolyga degenerans;;11
244374;Peromyia bicolor;;11
244375;Peromyia bidentata;;11
6033230;Peromyia curvostylata;;11
244383;Peromyia diadema;;11
244397;Peromyia ramosa;;11
244398;Peromyia sanguinea;;11
267167;Camptomyia ulmicola;;11
6004316;Dicerura dispersa;;11
6004374;Paneliusia aurantiaca;;11
6004397;Porricondyla petrophila;;11
6004417;Rostratyla subglobosa;;11
6004432;Spungisomyia tyresta;;11
267178;Winnertzia bulbifera;;11
251915;Diadocidia valida;;11
249420;Macrocera lutea;;11
250713;Leia cylindrica;;11
250814;Cordyla fasciata;;11
251048;Trichonta submaculata;;11
250511;Mycomya marginata;;11
250526;Mycomya trivittata;;11
263904;Bradysia scabricornis;;11
263970;Corynoptera fatigans;;11
264016;Epidapus gracilis;;11
264034;Hirtipennia hirtipennis;;11
249580;Hoplolabis vicina;;11
249556;Eutonia barbipes;;11
249488;Dicranomyia caledonica;;11
102042;Tipula humilis;;11
249792;Tipula peliostigma;;11
102058;Tipula autumnalis;stumpvingeharkrank;11
249856;Tipula moesta;;11
6008810;Trichocera maculipennis;;11
228141;Arthonia stereocaulina;;11
228142;Arthonia subfuscicola;;11
6011254;Phacographa protoparmeliae;;11
6011169;Cercosporella lindaviana;;11
267026;Passalora ariae;;11
259433;Passalora carlinae;;11
259464;Mycosphaerella holmii;;11
6010070;Ramularia alpina;;11
6009989;Ramularia beticola;betvitfläck;11
6011094;Ramularia heraclei;;11
6009856;Septoria vincetoxici;;11
260251;Sphaerulina blyttii;;11
259283;Murispora rubicunda;;11
233109;Neocucurbitaria rhamni;;11
259825;Paraphaeosphaeria oblongata;;11
259106;Leptosphaeria artemisiae;;11
259115;Leptosphaeria johansonii;;11
259304;Melanomma solani;;11
229598;Didymocyrtis epiphyscia;;11
258696;Entodesmium lapponicum;;11
258420;Dangeardiella macrospora;;11
228800;Endococcus stigma;;11
257398;Actinopeltis palustris;;11
259358;Microthyrium fagi;;11
259429;Mycomicrothelia macularis;;11
259091;Leptopeltis gregaria;;11
228543;Cercidospora stereocaulorum;;11
229328;Merismatium nigritellum;;11
250014;Placopyrenium canellum;parasitplättlav;11
230327;Verrucaria memnonia;;11
232986;Sclerococcum boreale;;11
258978;Laboulbenia clivinalis;;11
260526;Siemaszkoa fennica;;11
228630;Cladonia humilis;sandbägarlav;11
229028;Lecanora latro;;11
230452;Lecanora rupicola subsp. rupicola var. rupicola;;11
6000327;Lecanora subsaligna;;11
249913;Aquacidia antricola;;11
1814;Micarea cinerea;grå dynlav;11
6321932;Micarea melanobola;;11
229993;Schadonia fecunda;flersporig kornlav;11
230192;Thalloidima alutaceum;rosettknagglav;11
230197;Thalloidima opuntioides;jämtknagglav;11
230463;Lepraria diffusa var. diffusa;;11
229881;Rhizocarpon infernulum;;11
229903;Rhizocarpon simillimum;;11
228879;Gyalidea polyspora;mångsporig gyalidea;11
228866;Gyalecta erythrozona;brunröd kraterlav;11
229775;Pseudosagedia globulans;rund skuggporina;11
228027;Absconditella trivialis;jordkryptolav;11
229416;Nanostictis peltigerae;;11
260301;Stictis stellata;;11
228193;Oxneriaria haeyrenii;;11
259029;Laetinaevia adonis;;11
229918;Rhymbocarpus neglectus;;11
259574;Naevia rubella;;11
4700;Lachnum clavigerum;;11
259380;Mollisia juniperina;;11
258017;Calycellina punctata;;11
260120;Pyrenopeziza plicata;;11
260127;Pyrenopeziza subplicata;;11
258466;Rutstroemia johnstonii;;11
6394;Vibrissea flavovirens;;11
258283;Crocicreas starbaeckii;;11
258672;Durella lecideola;;11
259245;Lophophacidium hyperboreum;;11
3917;Discocainia arctica;;11
6011274;Candelariella granuliformis;;11
229198;Lempholemma chalazanum;;11
258262;Coprotus lacteus;;11
790;Hydnobolites cerebriformis;hjärntryffel;11
5397;Peziza granulosa;;11
5684;Pseudombrophila theioleuca;;11
258108;Cheilymenia parvispora;;11
5987;Scutellinia kerguelensis;;11
258339;Cryptosporella betulae;;11
259168;Linospora salicis-helveticae;;11
259254;Mamiania fimbriata;näbbnästing;11
259289;Melanconiella flavovirens;svavelnästing;11
260317;Sydowiella depressula;;11
258268;Coronophora angustata;;11
6003623;Nitschkia confertula;;11
260525;Rhypophila myriospora;;11
260013;Podospora curvicolla;;11
233085;Immersiella caudata;;11
260182;Schizothecium glutinans;;11
257653;Apiospora parallela;;11
869;Hypoxylon salicicola;rödskiktsdyna;11
239075;Agaricus devoniensis;dynchampinjon;11
6020361;Tulostoma simulans;lurig stjälkröksvamp;11
6040168;Cortinarius flavipallens;trillingspindling;11
6005453;Cortinarius colossipes;;11
249328;Cortinarius heterosporus;;11
245394;Episphaeria fraxinicola;askragging;11
4269;Hebeloma gigaspermum;;11
245671;Coprinellus heterosetulosus;;11
3446;Coprinopsis cothurnata;;11
5636;Psathyrella longicauda;rotspröding;11
5643;Psathyrella noli-tangere;;11
4134;Flammulaster rhombosporus;;11
3959;Agaricus junceus var. cuspidatus;;11
4942;Lyophyllum baeospermum;;11
971;Leucopaxillus cutefractus;dynmusseron;11
6369;Typhula sphaeroidea;;11
6139;Rhizoctonia ochracea;;11
6332;Tulasnella calospora;;11
